data_128.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
9	4cCH	91.69	0.760	91.28	93.65	8548.38925
41	S(30)	91.14	0.743	90.67	93.44	8458.289565
38	S(26)	91.41	0.751	91.25	92.19	8453.00692
40	S(28)	91.41	0.751	91.25	92.19	8453.00692
39	S(27)	91.14	0.743	90.94	92.06	8407.2945
43	S(32)	91.41	0.751	91.53	90.91	8406.92642
56	q-	91.41	0.751	91.53	90.91	8406.92642
14	6cvCH	90.86	0.734	90.64	91.94	8361.61626
26	Scar	90.86	0.734	90.91	90.63	8313.98738
58	A	90.58	0.725	90.60	90.48	8266.7547
55	q+	90.58	0.725	90.88	89.23	8222.471775
47	S(37)	90.58	0.726	91.16	88.06	8181.93066
57	m	90.30	0.717	90.85	87.88	8133.734205
29	S(5)	88.64	0.665	88.03	92.31	8052.63185
42	S(31)	88.64	0.665	88.03	92.31	8052.63185
46	S(36)	86.43	0.597	85.14	97.37	7941.648885
drop:
59	AS
data_62.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
12	3cvC	91.97	0.769	91.30	95.16	8646.05697
15	nhyd	91.97	0.769	91.30	95.16	8646.05697
25	phi	91.97	0.769	91.30	95.16	8646.05697
28	S(3)	91.97	0.769	91.30	95.16	8646.05697
45	S(34)	91.97	0.769	91.30	95.16	8646.05697
19	ncoi	91.97	0.769	91.30	95.16	8646.05697
32	S(9)	91.97	0.769	91.30	95.16	8646.05697
61	Svpc	91.97	0.769	91.30	95.16	8646.05697
17	nhev	91.97	0.769	91.30	95.16	8646.05697
60	PSA	91.97	0.769	91.30	95.16	8646.05697
24	1ka	91.97	0.769	91.30	95.16	8646.05697
10	1cv	91.97	0.769	91.30	95.16	8646.05697
23	3k	91.97	0.769	91.30	95.16	8646.05697
16	nhet	91.97	0.769	91.30	95.16	8646.05697
11	2cv	91.97	0.769	91.30	95.16	8646.05697
7	3cC	91.97	0.769	91.30	95.16	8646.05697
30	S(7)	91.97	0.769	91.30	95.16	8646.05697
20	noxy	91.97	0.769	91.30	95.16	8646.05697
22	1k	91.97	0.769	91.30	95.16	8646.05697
5	dis3	91.97	0.769	91.30	95.16	8646.05697
33	S(11)	91.97	0.769	91.30	95.16	8646.05697
44	S(33)	91.97	0.769	91.30	95.16	8646.05697
54	eb	91.97	0.769	91.30	95.16	8646.05697
31	S(8)	91.97	0.769	91.30	95.16	8646.05697
37	S(22)	91.97	0.769	91.30	95.16	8646.05697
53	Wmol	91.97	0.769	91.30	95.16	8646.05697
9	4cCH	91.97	0.769	91.30	95.16	8646.05697
59	VS	91.97	0.769	91.30	95.16	8646.05697
36	S(20)	91.69	0.760	91.00	95.08	8601.548
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
6	3cP	91.69	0.760	91.28	93.65	8548.38925
3	dis1	91.69	0.760	91.28	93.65	8548.38925
27	Shal	91.69	0.760	91.28	93.65	8548.38925
49	S(43)	91.69	0.760	91.28	93.65	8548.38925
48	S(41)	91.69	0.760	91.28	93.65	8548.38925
13	4cvCH	91.69	0.760	91.28	93.65	8548.38925
18	ncof	91.69	0.760	91.28	93.65	8548.38925
51	S(60)	91.69	0.760	91.28	93.65	8548.38925
35	S(17)	91.69	0.760	91.28	93.65	8548.38925
21	nnitro	91.69	0.760	91.28	93.65	8548.38925
52	S(80)	91.69	0.760	91.28	93.65	8548.38925
62	Svnc	91.69	0.760	91.28	93.65	8548.38925
50	S(56)	91.69	0.760	91.28	93.65	8548.38925
34	S(16)	91.41	0.751	90.97	93.55	8502.77386
4	dis2	91.41	0.751	90.97	93.55	8502.77386
38	S(26)	91.41	0.751	91.25	92.19	8453.00692
40	S(28)	91.41	0.751	91.25	92.19	8453.00692
43	S(32)	91.41	0.751	91.53	90.91	8406.92642
41	S(30)	90.86	0.734	90.64	91.94	8361.61626
39	S(27)	90.86	0.734	90.64	91.94	8361.61626
14	6cvCH	90.86	0.734	90.64	91.94	8361.61626
56	q-	91.14	0.743	91.50	89.55	8317.708575
26	Scar	90.86	0.734	90.91	90.63	8313.98738
55	q+	90.86	0.734	90.91	90.63	8313.98738
58	A	90.58	0.725	90.60	90.48	8266.7547
29	S(5)	89.47	0.691	88.89	92.73	8187.52041
47	S(37)	90.58	0.726	91.16	88.06	8181.93066
57	m	90.30	0.717	90.85	87.88	8133.734205
42	S(31)	88.64	0.665	88.03	92.31	8052.63185
46	S(36)	86.15	0.587	84.88	97.30	7900.87333
drop:
12	3cvC
data_61.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
9	4cCH	91.97	0.769	91.30	95.16	8646.05697
31	S(9)	91.97	0.769	91.30	95.16	8646.05697
21	1k	91.97	0.769	91.30	95.16	8646.05697
59	PSA	91.97	0.769	91.30	95.16	8646.05697
60	Svpc	91.97	0.769	91.30	95.16	8646.05697
27	S(3)	91.97	0.769	91.30	95.16	8646.05697
52	Wmol	91.97	0.769	91.30	95.16	8646.05697
22	3k	91.97	0.769	91.30	95.16	8646.05697
24	phi	91.97	0.769	91.30	95.16	8646.05697
15	nhet	91.97	0.769	91.30	95.16	8646.05697
58	VS	91.97	0.769	91.30	95.16	8646.05697
7	3cC	91.97	0.769	91.30	95.16	8646.05697
29	S(7)	91.97	0.769	91.30	95.16	8646.05697
23	1ka	91.97	0.769	91.30	95.16	8646.05697
14	nhyd	91.97	0.769	91.30	95.16	8646.05697
19	noxy	91.97	0.769	91.30	95.16	8646.05697
16	nhev	91.97	0.769	91.30	95.16	8646.05697
44	S(34)	91.97	0.769	91.30	95.16	8646.05697
10	1cv	91.97	0.769	91.30	95.16	8646.05697
53	eb	91.97	0.769	91.30	95.16	8646.05697
11	2cv	91.97	0.769	91.30	95.16	8646.05697
32	S(11)	91.97	0.769	91.30	95.16	8646.05697
36	S(22)	91.97	0.769	91.30	95.16	8646.05697
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
51	S(80)	91.69	0.760	91.28	93.65	8548.38925
3	dis1	91.69	0.760	91.28	93.65	8548.38925
12	4cvCH	91.69	0.760	91.28	93.65	8548.38925
34	S(17)	91.69	0.760	91.28	93.65	8548.38925
26	Shal	91.69	0.760	91.28	93.65	8548.38925
20	nnitro	91.69	0.760	91.28	93.65	8548.38925
17	ncof	91.69	0.760	91.28	93.65	8548.38925
61	Svnc	91.69	0.760	91.28	93.65	8548.38925
50	S(60)	91.69	0.760	91.28	93.65	8548.38925
48	S(43)	91.69	0.760	91.28	93.65	8548.38925
47	S(41)	91.69	0.760	91.28	93.65	8548.38925
18	ncoi	91.69	0.760	91.28	93.65	8548.38925
30	S(8)	91.69	0.760	91.28	93.65	8548.38925
6	3cP	91.69	0.760	91.28	93.65	8548.38925
35	S(20)	91.41	0.751	90.97	93.55	8502.77386
4	dis2	91.41	0.751	90.97	93.55	8502.77386
49	S(56)	91.41	0.751	90.97	93.55	8502.77386
33	S(16)	91.14	0.743	90.67	93.44	8458.289565
39	S(28)	91.41	0.751	91.25	92.19	8453.00692
5	dis3	91.41	0.751	91.25	92.19	8453.00692
38	S(27)	91.14	0.743	90.94	92.06	8407.2945
54	q+	91.14	0.743	90.94	92.06	8407.2945
42	S(32)	91.41	0.751	91.53	90.91	8406.92642
13	6cvCH	90.86	0.734	90.64	91.94	8361.61626
37	S(26)	91.14	0.742	91.22	90.77	8360.80259
55	q-	91.14	0.743	91.50	89.55	8317.708575
25	Scar	90.86	0.734	90.91	90.63	8313.98738
57	A	90.58	0.725	90.60	90.48	8266.7547
40	S(30)	90.58	0.725	90.60	90.48	8266.7547
46	S(37)	90.58	0.726	91.16	88.06	8181.93066
56	m	90.30	0.717	90.85	87.88	8133.734205
28	S(5)	89.20	0.682	88.85	91.07	8085.78472
41	S(31)	88.37	0.655	87.99	90.57	7948.152
45	S(36)	86.15	0.585	85.09	94.87	7804.4153
43	S(33)	0.00	0.000	0.00	0.00	0
drop:
9	4cCH
data_60.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
58	PSA	92.24	0.777	91.61	95.24	8690.113225
7	3cC	91.97	0.769	91.30	95.16	8646.05697
59	Svpc	91.97	0.769	91.30	95.16	8646.05697
9	1cv	91.97	0.769	91.30	95.16	8646.05697
31	S(11)	91.97	0.769	91.30	95.16	8646.05697
18	noxy	91.97	0.769	91.30	95.16	8646.05697
42	S(33)	91.97	0.769	91.30	95.16	8646.05697
23	phi	91.97	0.769	91.30	95.16	8646.05697
43	S(34)	91.97	0.769	91.30	95.16	8646.05697
10	2cv	91.97	0.769	91.30	95.16	8646.05697
21	3k	91.97	0.769	91.30	95.16	8646.05697
30	S(9)	91.97	0.769	91.30	95.16	8646.05697
57	VS	91.97	0.769	91.30	95.16	8646.05697
17	ncoi	91.97	0.768	91.58	93.75	8593.56677
4	dis2	91.97	0.768	91.58	93.75	8593.56677
25	Shal	91.97	0.768	91.58	93.75	8593.56677
3	dis1	91.97	0.768	91.58	93.75	8593.56677
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
22	1ka	91.69	0.760	91.28	93.65	8548.38925
51	Wmol	91.69	0.760	91.28	93.65	8548.38925
52	eb	91.69	0.760	91.28	93.65	8548.38925
35	S(22)	91.69	0.760	91.28	93.65	8548.38925
19	nnitro	91.69	0.760	91.28	93.65	8548.38925
13	nhyd	91.69	0.760	91.28	93.65	8548.38925
60	Svnc	91.69	0.760	91.28	93.65	8548.38925
15	nhev	91.69	0.760	91.28	93.65	8548.38925
26	S(3)	91.69	0.760	91.28	93.65	8548.38925
34	S(20)	91.69	0.760	91.28	93.65	8548.38925
6	3cP	91.69	0.760	91.28	93.65	8548.38925
20	1k	91.69	0.760	91.28	93.65	8548.38925
28	S(7)	91.69	0.760	91.28	93.65	8548.38925
5	dis3	91.69	0.759	91.55	92.31	8498.83657
50	S(80)	91.69	0.759	91.55	92.31	8498.83657
29	S(8)	91.69	0.759	91.55	92.31	8498.83657
33	S(17)	91.69	0.759	91.55	92.31	8498.83657
14	nhet	91.69	0.759	91.55	92.31	8498.83657
46	S(41)	91.41	0.751	91.25	92.19	8453.00692
49	S(60)	91.41	0.751	91.25	92.19	8453.00692
11	4cvCH	91.41	0.751	91.25	92.19	8453.00692
24	Scar	91.41	0.751	91.25	92.19	8453.00692
47	S(43)	91.41	0.751	91.25	92.19	8453.00692
16	ncof	91.41	0.751	91.25	92.19	8453.00692
32	S(16)	91.14	0.743	90.94	92.06	8407.2945
48	S(56)	91.14	0.743	90.94	92.06	8407.2945
12	6cvCH	90.86	0.734	90.64	91.94	8361.61626
37	S(27)	91.14	0.742	91.22	90.77	8360.80259
38	S(28)	91.14	0.742	91.22	90.77	8360.80259
36	S(26)	91.14	0.742	91.22	90.77	8360.80259
54	q-	91.14	0.743	91.50	89.55	8317.708575
41	S(32)	91.14	0.743	91.50	89.55	8317.708575
53	q+	90.86	0.734	90.91	90.63	8313.98738
56	A	90.86	0.734	90.91	90.63	8313.98738
39	S(30)	90.58	0.725	90.60	90.48	8266.7547
45	S(37)	90.58	0.726	91.16	88.06	8181.93066
27	S(5)	89.47	0.691	89.40	89.83	8079.778015
44	S(36)	86.43	0.594	85.36	95.00	7847.82432
40	S(31)	88.09	0.646	87.95	88.89	7846.03712
55	m	0.00	0.000	0.00	0.00	0
drop:
58	PSA
data_59.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
9	1cv	92.24	0.777	91.61	95.24	8690.113225
28	S(7)	92.24	0.777	91.61	95.24	8690.113225
23	phi	92.24	0.777	91.61	95.24	8690.113225
42	S(33)	92.24	0.777	91.61	95.24	8690.113225
57	VS	92.24	0.777	91.61	95.24	8690.113225
15	nhev	92.24	0.777	91.61	95.24	8690.113225
31	S(11)	92.24	0.777	91.61	95.24	8690.113225
21	3k	92.24	0.777	91.61	95.24	8690.113225
20	1k	92.24	0.777	91.61	95.24	8690.113225
51	Wmol	92.24	0.777	91.61	95.24	8690.113225
26	S(3)	92.24	0.777	91.61	95.24	8690.113225
13	nhyd	91.97	0.769	91.30	95.16	8646.05697
58	Svpc	91.97	0.769	91.30	95.16	8646.05697
59	Svnc	91.97	0.769	91.30	95.16	8646.05697
18	noxy	91.97	0.769	91.30	95.16	8646.05697
22	1ka	91.97	0.769	91.30	95.16	8646.05697
35	S(22)	91.97	0.769	91.30	95.16	8646.05697
7	3cC	91.97	0.769	91.30	95.16	8646.05697
30	S(9)	91.97	0.769	91.30	95.16	8646.05697
10	2cv	91.97	0.769	91.30	95.16	8646.05697
14	nhet	91.97	0.768	91.58	93.75	8593.56677
5	dis3	91.97	0.768	91.58	93.75	8593.56677
3	dis1	91.97	0.768	91.58	93.75	8593.56677
6	3cP	91.97	0.768	91.58	93.75	8593.56677
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
52	eb	91.69	0.760	91.28	93.65	8548.38925
34	S(20)	91.69	0.760	91.28	93.65	8548.38925
38	S(28)	91.69	0.759	91.55	92.31	8498.83657
16	ncof	91.69	0.759	91.55	92.31	8498.83657
33	S(17)	91.69	0.759	91.55	92.31	8498.83657
19	nnitro	91.69	0.759	91.55	92.31	8498.83657
25	Shal	91.69	0.759	91.55	92.31	8498.83657
47	S(43)	91.69	0.759	91.55	92.31	8498.83657
17	ncoi	91.69	0.759	91.55	92.31	8498.83657
50	S(80)	91.69	0.759	91.55	92.31	8498.83657
4	dis2	91.69	0.759	91.55	92.31	8498.83657
29	S(8)	91.69	0.759	91.55	92.31	8498.83657
43	S(34)	91.69	0.759	91.55	92.31	8498.83657
11	4cvCH	91.41	0.751	91.25	92.19	8453.00692
46	S(41)	91.41	0.751	91.25	92.19	8453.00692
49	S(60)	91.41	0.751	91.25	92.19	8453.00692
48	S(56)	91.41	0.751	91.25	92.19	8453.00692
24	Scar	91.14	0.743	90.94	92.06	8407.2945
12	6cvCH	91.14	0.743	90.94	92.06	8407.2945
56	A	91.14	0.742	91.22	90.77	8360.80259
54	q-	91.14	0.743	91.50	89.55	8317.708575
41	S(32)	91.14	0.743	91.50	89.55	8317.708575
36	S(26)	91.14	0.743	91.50	89.55	8317.708575
32	S(16)	90.86	0.734	90.91	90.63	8313.98738
39	S(30)	90.86	0.734	90.91	90.63	8313.98738
53	q+	90.86	0.734	90.91	90.63	8313.98738
37	S(27)	90.86	0.734	91.19	89.39	8270.02226
55	m	90.58	0.727	91.44	86.96	8144.5844
27	S(5)	89.75	0.699	89.70	90.00	8126.84265
45	S(37)	90.30	0.718	91.13	86.76	8095.59601
44	S(36)	86.43	0.594	85.36	95.00	7847.82432
40	S(31)	88.09	0.646	87.95	88.89	7846.03712
drop:
9	1cv
data_58.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
50	Wmol	92.24	0.777	91.61	95.24	8690.113225
58	Svnc	92.24	0.777	91.61	95.24	8690.113225
30	S(11)	92.24	0.777	91.61	95.24	8690.113225
22	phi	92.24	0.777	91.61	95.24	8690.113225
57	Svpc	92.24	0.777	91.61	95.24	8690.113225
34	S(22)	92.24	0.777	91.61	95.24	8690.113225
20	3k	92.24	0.777	91.61	95.24	8690.113225
14	nhev	92.24	0.777	91.61	95.24	8690.113225
27	S(7)	92.24	0.777	91.61	95.24	8690.113225
21	1ka	92.24	0.777	91.61	95.24	8690.113225
25	S(3)	92.24	0.777	91.61	95.24	8690.113225
56	VS	92.24	0.777	91.61	95.24	8690.113225
19	1k	92.24	0.777	91.61	95.24	8690.113225
9	2cv	91.97	0.769	91.30	95.16	8646.05697
29	S(9)	91.97	0.769	91.30	95.16	8646.05697
3	dis1	91.97	0.768	91.58	93.75	8593.56677
7	3cC	91.97	0.768	91.58	93.75	8593.56677
41	S(33)	91.97	0.768	91.58	93.75	8593.56677
18	nnitro	91.97	0.768	91.58	93.75	8593.56677
42	S(34)	91.97	0.768	91.58	93.75	8593.56677
16	ncoi	91.97	0.768	91.58	93.75	8593.56677
5	dis3	91.97	0.768	91.58	93.75	8593.56677
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
17	noxy	91.69	0.760	91.28	93.65	8548.38925
33	S(20)	91.69	0.760	91.28	93.65	8548.38925
23	Scar	91.69	0.760	91.28	93.65	8548.38925
4	dis2	91.69	0.760	91.28	93.65	8548.38925
51	eb	91.69	0.760	91.28	93.65	8548.38925
11	6cvCH	91.41	0.751	90.97	93.55	8502.77386
28	S(8)	91.69	0.759	91.55	92.31	8498.83657
15	ncof	91.69	0.759	91.55	92.31	8498.83657
46	S(43)	91.69	0.759	91.55	92.31	8498.83657
35	S(26)	91.69	0.759	91.55	92.31	8498.83657
13	nhet	91.69	0.759	91.55	92.31	8498.83657
37	S(28)	91.69	0.759	91.55	92.31	8498.83657
32	S(17)	91.69	0.759	91.55	92.31	8498.83657
6	3cP	91.69	0.759	91.55	92.31	8498.83657
49	S(80)	91.69	0.759	91.55	92.31	8498.83657
45	S(41)	91.41	0.751	91.25	92.19	8453.00692
10	4cvCH	91.41	0.751	91.25	92.19	8453.00692
48	S(60)	91.41	0.751	91.25	92.19	8453.00692
24	Shal	91.41	0.751	91.53	90.91	8406.92642
47	S(56)	91.14	0.742	91.22	90.77	8360.80259
55	A	91.14	0.742	91.22	90.77	8360.80259
40	S(32)	91.14	0.743	91.50	89.55	8317.708575
53	q-	91.14	0.743	91.50	89.55	8317.708575
38	S(30)	90.86	0.734	90.91	90.63	8313.98738
52	q+	90.86	0.734	90.91	90.63	8313.98738
36	S(27)	90.86	0.734	91.19	89.39	8270.02226
31	S(16)	90.30	0.717	90.57	89.06	8174.691855
54	m	90.58	0.727	91.44	86.96	8144.5844
26	S(5)	89.75	0.699	89.70	90.00	8126.84265
44	S(37)	90.30	0.718	91.13	86.76	8095.59601
39	S(31)	88.09	0.646	87.95	88.89	7846.03712
43	S(36)	86.15	0.585	85.09	94.87	7804.4153
12	nhyd	91.97	0.769	0.00	95.16	4412.52162
drop:
50	Wmol
data_57.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
34	S(22)	92.24	0.777	91.61	95.24	8690.113225
20	3k	92.24	0.777	91.61	95.24	8690.113225
55	VS	92.24	0.777	91.61	95.24	8690.113225
22	phi	92.24	0.777	91.61	95.24	8690.113225
12	nhyd	91.97	0.769	91.30	95.16	8646.05697
7	3cC	91.97	0.768	91.58	93.75	8593.56677
19	1k	91.97	0.768	91.58	93.75	8593.56677
27	S(7)	91.97	0.768	91.58	93.75	8593.56677
18	nnitro	91.97	0.768	91.58	93.75	8593.56677
29	S(9)	91.97	0.768	91.58	93.75	8593.56677
13	nhet	91.97	0.768	91.58	93.75	8593.56677
25	S(3)	91.97	0.768	91.58	93.75	8593.56677
28	S(8)	91.97	0.768	91.58	93.75	8593.56677
56	Svpc	91.97	0.768	91.58	93.75	8593.56677
30	S(11)	91.97	0.768	91.58	93.75	8593.56677
42	S(34)	91.97	0.768	91.58	93.75	8593.56677
41	S(33)	91.97	0.768	91.58	93.75	8593.56677
21	1ka	91.97	0.768	91.58	93.75	8593.56677
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
33	S(20)	91.69	0.760	91.28	93.65	8548.38925
17	noxy	91.69	0.760	91.28	93.65	8548.38925
50	eb	91.69	0.760	91.28	93.65	8548.38925
23	Scar	91.69	0.760	91.28	93.65	8548.38925
9	2cv	91.69	0.760	91.28	93.65	8548.38925
46	S(43)	91.69	0.759	91.55	92.31	8498.83657
45	S(41)	91.69	0.759	91.55	92.31	8498.83657
37	S(28)	91.69	0.759	91.55	92.31	8498.83657
5	dis3	91.69	0.759	91.55	92.31	8498.83657
15	ncof	91.69	0.759	91.55	92.31	8498.83657
57	Svnc	91.69	0.759	91.55	92.31	8498.83657
3	dis1	91.69	0.759	91.55	92.31	8498.83657
14	nhev	91.69	0.759	91.55	92.31	8498.83657
35	S(26)	91.69	0.759	91.55	92.31	8498.83657
6	3cP	91.69	0.759	91.55	92.31	8498.83657
49	S(80)	91.69	0.759	91.55	92.31	8498.83657
16	ncoi	91.69	0.759	91.55	92.31	8498.83657
48	S(60)	91.41	0.751	91.25	92.19	8453.00692
4	dis2	91.41	0.751	91.25	92.19	8453.00692
10	4cvCH	91.41	0.751	91.25	92.19	8453.00692
11	6cvCH	91.14	0.743	90.94	92.06	8407.2945
32	S(17)	91.41	0.751	91.53	90.91	8406.92642
24	Shal	91.41	0.751	91.53	90.91	8406.92642
47	S(56)	91.14	0.742	91.22	90.77	8360.80259
54	A	91.14	0.742	91.22	90.77	8360.80259
40	S(32)	91.14	0.743	91.50	89.55	8317.708575
52	q-	91.14	0.743	91.50	89.55	8317.708575
51	q+	90.86	0.734	90.91	90.63	8313.98738
38	S(30)	90.86	0.734	90.91	90.63	8313.98738
36	S(27)	90.86	0.734	91.19	89.39	8270.02226
31	S(16)	90.58	0.725	90.60	90.48	8266.7547
53	m	90.86	0.735	91.47	88.24	8230.268725
26	S(5)	89.75	0.699	89.70	90.00	8126.84265
44	S(37)	90.30	0.718	91.13	86.76	8095.59601
39	S(31)	88.09	0.646	87.95	88.89	7846.03712
43	S(36)	86.15	0.585	85.09	94.87	7804.4153
drop:
34	S(22)
data_56.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
22	phi	92.24	0.777	91.61	95.24	8690.113225
12	nhyd	91.97	0.769	91.30	95.16	8646.05697
30	S(11)	91.97	0.768	91.58	93.75	8593.56677
18	nnitro	91.97	0.768	91.58	93.75	8593.56677
13	nhet	91.97	0.768	91.58	93.75	8593.56677
56	Svnc	91.97	0.768	91.58	93.75	8593.56677
7	3cC	91.97	0.768	91.58	93.75	8593.56677
29	S(9)	91.97	0.768	91.58	93.75	8593.56677
20	3k	91.97	0.768	91.58	93.75	8593.56677
41	S(34)	91.97	0.768	91.58	93.75	8593.56677
27	S(7)	91.97	0.768	91.58	93.75	8593.56677
40	S(33)	91.97	0.768	91.58	93.75	8593.56677
55	Svpc	91.97	0.768	91.58	93.75	8593.56677
54	VS	91.97	0.768	91.58	93.75	8593.56677
25	S(3)	91.97	0.768	91.58	93.75	8593.56677
8	3cCH	91.41	0.752	90.70	95.00	8557.2417
9	2cv	91.69	0.760	91.28	93.65	8548.38925
33	S(20)	91.69	0.760	91.28	93.65	8548.38925
49	eb	91.69	0.760	91.28	93.65	8548.38925
17	noxy	91.69	0.760	91.28	93.65	8548.38925
23	Scar	91.41	0.751	90.97	93.55	8502.77386
11	6cvCH	91.41	0.751	90.97	93.55	8502.77386
3	dis1	91.69	0.759	91.55	92.31	8498.83657
5	dis3	91.69	0.759	91.55	92.31	8498.83657
36	S(28)	91.69	0.759	91.55	92.31	8498.83657
6	3cP	91.69	0.759	91.55	92.31	8498.83657
48	S(80)	91.69	0.759	91.55	92.31	8498.83657
44	S(41)	91.69	0.759	91.55	92.31	8498.83657
24	Shal	91.69	0.759	91.55	92.31	8498.83657
21	1ka	91.69	0.759	91.55	92.31	8498.83657
15	ncof	91.69	0.759	91.55	92.31	8498.83657
34	S(26)	91.69	0.759	91.55	92.31	8498.83657
45	S(43)	91.69	0.759	91.55	92.31	8498.83657
19	1k	91.69	0.759	91.55	92.31	8498.83657
28	S(8)	91.69	0.759	91.55	92.31	8498.83657
14	nhev	91.69	0.759	91.55	92.31	8498.83657
16	ncoi	91.69	0.759	91.55	92.31	8498.83657
4	dis2	91.69	0.759	91.55	92.31	8498.83657
10	4cvCH	91.41	0.751	91.25	92.19	8453.00692
47	S(60)	91.41	0.751	91.25	92.19	8453.00692
46	S(56)	91.41	0.751	91.25	92.19	8453.00692
31	S(16)	91.14	0.743	90.94	92.06	8407.2945
32	S(17)	91.41	0.751	91.53	90.91	8406.92642
53	A	91.14	0.742	91.22	90.77	8360.80259
35	S(27)	91.14	0.742	91.22	90.77	8360.80259
39	S(32)	91.14	0.743	91.50	89.55	8317.708575
51	q-	91.14	0.743	91.50	89.55	8317.708575
37	S(30)	90.86	0.734	90.91	90.63	8313.98738
50	q+	90.86	0.734	90.91	90.63	8313.98738
52	m	90.86	0.735	91.47	88.24	8230.268725
43	S(37)	90.58	0.726	91.16	88.06	8181.93066
26	S(5)	90.03	0.708	90.00	90.16	8173.67904
42	S(36)	86.43	0.594	85.36	95.00	7847.82432
38	S(31)	88.09	0.646	87.95	88.89	7846.03712
drop:
22	phi
data_55.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
27	S(8)	92.24	0.777	91.61	95.24	8690.113225
20	3k	92.24	0.777	91.61	95.24	8690.113225
19	1k	92.24	0.777	91.61	95.24	8690.113225
53	VS	92.24	0.777	91.61	95.24	8690.113225
21	1ka	92.24	0.777	91.61	95.24	8690.113225
12	nhyd	91.97	0.769	91.30	95.16	8646.05697
8	3cCH	91.69	0.760	91.00	95.08	8601.548
29	S(11)	91.97	0.768	91.58	93.75	8593.56677
39	S(33)	91.97	0.768	91.58	93.75	8593.56677
16	ncoi	91.97	0.768	91.58	93.75	8593.56677
7	3cC	91.97	0.768	91.58	93.75	8593.56677
18	nnitro	91.97	0.768	91.58	93.75	8593.56677
3	dis1	91.97	0.768	91.58	93.75	8593.56677
55	Svnc	91.97	0.768	91.58	93.75	8593.56677
13	nhet	91.97	0.768	91.58	93.75	8593.56677
14	nhev	91.97	0.768	91.58	93.75	8593.56677
28	S(9)	91.97	0.768	91.58	93.75	8593.56677
26	S(7)	91.97	0.768	91.58	93.75	8593.56677
24	S(3)	91.97	0.768	91.58	93.75	8593.56677
6	3cP	91.97	0.768	91.58	93.75	8593.56677
54	Svpc	91.97	0.768	91.58	93.75	8593.56677
40	S(34)	91.97	0.768	91.58	93.75	8593.56677
5	dis3	91.97	0.768	91.58	93.75	8593.56677
9	2cv	91.69	0.760	91.28	93.65	8548.38925
17	noxy	91.69	0.760	91.28	93.65	8548.38925
48	eb	91.69	0.760	91.28	93.65	8548.38925
32	S(20)	91.69	0.760	91.28	93.65	8548.38925
11	6cvCH	91.41	0.751	90.97	93.55	8502.77386
22	Scar	91.41	0.751	90.97	93.55	8502.77386
47	S(80)	91.69	0.759	91.55	92.31	8498.83657
15	ncof	91.69	0.759	91.55	92.31	8498.83657
23	Shal	91.69	0.759	91.55	92.31	8498.83657
43	S(41)	91.69	0.759	91.55	92.31	8498.83657
44	S(43)	91.69	0.759	91.55	92.31	8498.83657
35	S(28)	91.69	0.759	91.55	92.31	8498.83657
31	S(17)	91.69	0.759	91.55	92.31	8498.83657
46	S(60)	91.41	0.751	91.25	92.19	8453.00692
34	S(27)	91.41	0.751	91.25	92.19	8453.00692
4	dis2	91.41	0.751	91.25	92.19	8453.00692
49	q+	91.14	0.743	90.94	92.06	8407.2945
36	S(30)	91.14	0.743	90.94	92.06	8407.2945
33	S(26)	91.41	0.751	91.53	90.91	8406.92642
30	S(16)	90.86	0.734	90.64	91.94	8361.61626
52	A	91.14	0.742	91.22	90.77	8360.80259
45	S(56)	91.14	0.742	91.22	90.77	8360.80259
10	4cvCH	91.14	0.742	91.22	90.77	8360.80259
50	q-	91.14	0.743	91.50	89.55	8317.708575
38	S(32)	91.14	0.743	91.50	89.55	8317.708575
51	m	90.86	0.735	91.47	88.24	8230.268725
42	S(37)	90.58	0.726	91.16	88.06	8181.93066
25	S(5)	89.75	0.699	89.70	90.00	8126.84265
41	S(36)	86.43	0.594	85.36	95.00	7847.82432
37	S(31)	88.09	0.646	87.95	88.89	7846.03712
drop:
27	S(8)
data_54.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
12	nhyd	92.24	0.777	91.61	95.24	8690.113225
8	3cCH	91.69	0.760	91.00	95.08	8601.548
54	Svnc	91.97	0.768	91.58	93.75	8593.56677
38	S(33)	91.97	0.768	91.58	93.75	8593.56677
9	2cv	91.97	0.768	91.58	93.75	8593.56677
53	Svpc	91.97	0.768	91.58	93.75	8593.56677
7	3cC	91.97	0.768	91.58	93.75	8593.56677
27	S(9)	91.97	0.768	91.58	93.75	8593.56677
